# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Mar 12 18:57:23 MSK 2020 [seed=1584028601078]
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
30000	-31503.349688677088	156.9052145584511	-31660.25490323554	0.011851436648544794	0.07799402971625603	0.016720606035571302	36.68252674014847	0.3100970410868358	0.3116071858167384	0.1368960788894377	0.24139969420698806	1.0	1.0	-31660.25490323554	0.0	157.9337540561751
31000	-31510.60830629163	162.73368401967173	-31673.341990311303	0.011351667180624888	0.07210260078075005	0.016387151382718214	31.518103433858197	0.3100970410868358	0.3116071858167384	0.1368960788894377	0.24139969420698806	1.0	1.0	-31673.341990311303	0.0	163.34499248717572
32000	-31501.27989551501	160.00696302238603	-31661.286858537394	0.012177990162774509	0.07612266405618723	0.01638273610712447	36.36802380622592	0.31108701959440344	0.31122295593696914	0.13629033026163928	0.24139969420698806	1.0	1.0	-31661.286858537394	0.0	160.99216115550126
33000	-31499.65396693611	161.19248932172292	-31660.84645625783	0.013104615867694198	0.07623434974177698	0.013802682007976358	36.36802380622592	0.3144671950319821	0.30784278049939046	0.13629033026163928	0.24139969420698806	1.0	1.0	-31660.84645625783	0.0	162.00632227253982
34000	-31476.35768659289	159.90911721397666	-31636.26680380687	0.012474949912753776	0.07745813039360122	0.015560530226404187	32.9957099581708	0.3117582982486689	0.31745812947641683	0.13059593570818906	0.24018763656672515	1.0	1.0	-31636.26680380687	0.0	160.58700797826913
35000	-31460.523132429713	161.03504448101415	-31621.558176910727	0.01249583022593981	0.07643461644133197	0.014679267857053795	34.834800884191985	0.31148447564607656	0.3116174183833095	0.13533721904763915	0.24156088692297475	1.0	1.0	-31621.558176910727	0.0	161.7964718011832
36000	-31458.07528106729	163.09917964189395	-31621.174460709182	0.01214335325477221	0.07502452363195902	0.01605657254974354	31.26942328947888	0.31148447564607656	0.3098434064881364	0.13533721904763915	0.2433348988181478	1.0	1.0	-31621.174460709182	0.0	163.66978396983797
37000	-31456.499023716042	162.45207057021696	-31618.951094286258	0.01100067170453697	0.0708505718300867	0.014463785926310077	42.34621504595217	0.31320186660086163	0.30754106727615116	0.13361982809285405	0.24563723803013301	1.0	1.0	-31618.951094286258	0.0	163.72491750512518
38000	-31464.564199105494	161.1214386350213	-31625.685637740517	0.011526495573906299	0.07374273338381791	0.015027593219392111	28.2590492490921	0.31320186660086163	0.30754106727615116	0.13361982809285405	0.24563723803013301	1.0	1.0	-31625.685637740517	0.0	161.36961761129064
39000	-31457.421604115683	158.19184811264842	-31615.613452228332	0.0116611786610407	0.07594656387037596	0.015915695426408315	34.83979271074516	0.31320186660086163	0.3092984202073698	0.1318624751616354	0.24563723803013301	1.0	1.0	-31615.613452228332	0.0	159.03452224213083
40000	-31450.314702100368	159.65661168755176	-31609.97131378792	0.012077500209670551	0.0749249037490475	0.018530658153168095	39.78493183601452	0.31389463227669323	0.31024680002405935	0.13531628663375703	0.24054228106549022	1.0	1.0	-31609.97131378792	0.0	161.00644875423035
41000	-31453.91054440233	160.10524146132403	-31614.015785863652	0.011290941699186423	0.0733956836358219	0.014634949436929395	43.412986984782165	0.3178771192457914	0.3103510238205386	0.13122957586817968	0.24054228106549022	1.0	1.0	-31614.015785863652	0.0	161.45865299179607
42000	-31445.149695304768	159.81223458343496	-31604.961929888203	0.011789946462784497	0.0741747381368752	0.019015910651429435	36.638076590246044	0.317900113321278	0.31032802974505197	0.13122957586817968	0.24054228106549022	1.0	1.0	-31604.961929888203	0.0	160.96617687816405
43000	-31462.993417921345	159.56789410619783	-31622.56131202754	0.011919775559239502	0.07437524063177373	0.016978364710571896	34.87229355422021	0.31518791904008053	0.3130402240262494	0.13365814072815274	0.23811371620551716	1.0	1.0	-31622.56131202754	0.0	160.47765723862088
44000	-31456.951251046587	161.3990819988314	-31618.35033304542	0.01204437841614571	0.07386163291319309	0.017342436928119164	28.283677378253334	0.31518791904008053	0.3094384157345985	0.13365814072815274	0.24171552449716804	1.0	1.0	-31618.35033304542	0.0	161.79270618934424
45000	-31451.410363213214	157.4289941047623	-31608.839357317975	0.01227817722127469	0.07705301557470154	0.019667404645896714	34.58798174972958	0.31518791904008053	0.3094384157345985	0.13365814072815274	0.24171552449716804	1.0	1.0	-31608.839357317975	0.0	158.46424612554932
46000	-31465.01160598236	161.583256488824	-31626.594862471182	0.012487789547989623	0.07432012547684241	0.016519083727040595	29.28670254741013	0.3149434715348027	0.30817044302738156	0.13715503707336124	0.23973104836445436	1.0	1.0	-31626.594862471182	0.0	162.0157181929365
47000	-31454.991030828554	157.0654506873017	-31612.056481515858	0.01320358640218994	0.07964775845297897	0.014398909915726796	41.06635842539574	0.31072618535922775	0.3123877292029565	0.13715503707336124	0.23973104836445436	1.0	1.0	-31612.056481515858	0.0	158.24948064710327
48000	-31461.43987147156	155.8629788472619	-31617.30285031882	0.012332500678933291	0.07894722297263547	0.022901215000559298	41.58978254634816	0.3111186490094503	0.3123877292029565	0.13715503707336124	0.23933858471423178	1.0	1.0	-31617.30285031882	0.0	157.54577157415653
49000	-31451.59049742478	164.90497686774228	-31616.495474292522	0.011771538207350935	0.07239178420124855	0.01581043162111594	37.66024461551724	0.3105720437647393	0.3123877292029565	0.13770164231807225	0.23933858471423178	1.0	1.0	-31616.495474292522	0.0	165.94787976390452
50000	-31462.335439177295	158.9617185961287	-31621.297157773424	0.012202112233801302	0.07644149972019608	0.013802011189810238	40.58181411235467	0.3105720437647393	0.3123877292029565	0.13770164231807225	0.23933858471423178	1.0	1.0	-31621.297157773424	0.0	160.07096084320136
51000	-31472.200648689628	163.86762780437869	-31636.068276494007	0.0104796205731022	0.06948079274027419	0.011468164995014313	33.98180115052921	0.30751002046223197	0.3123877292029565	0.1332133949075771	0.24688885542723424	1.0	1.0	-31636.068276494007	0.0	164.31712881046292
52000	-31458.6931979305	159.47757728021696	-31618.170775210718	0.011978639752562163	0.07672833864950634	0.014243059883427068	39.701801517863196	0.31022858016037297	0.3136607651669685	0.13607691971458905	0.2400337349580693	1.0	1.0	-31618.170775210718	0.0	160.55857495609135
53000	-31459.02166871881	155.96024312961168	-31614.981911848423	0.011883058115401414	0.07823682454155413	0.021567366266312685	34.5934375141416	0.31022858016037297	0.3136607651669685	0.13607691971458905	0.2400337349580693	1.0	1.0	-31614.981911848423	0.0	157.08812830320292
54000	-31457.998259926266	158.59698024833057	-31616.595240174596	0.012471515480022581	0.07780119169006	0.018430560077158282	36.96652341967271	0.31022858016037297	0.3109278599846608	0.13456946518769486	0.24427409466727115	1.0	1.0	-31616.595240174596	0.0	159.74346374120518
55000	-31464.739033873968	160.65675919478645	-31625.395793068754	0.011831397215025139	0.0740443541361667	0.018628704999701446	40.06471818799084	0.31022858016037297	0.3155862250814124	0.1287269480670906	0.24545824669112384	1.0	1.0	-31625.395793068754	0.0	162.0309324698271
56000	-31462.756963967895	159.90012604431666	-31622.657090012213	0.011657833264334271	0.07501538733804285	0.014833020502423841	42.59670580683382	0.30840108233820174	0.3174137229035836	0.13273617211078842	0.24144902264742601	1.0	1.0	-31622.657090012213	0.0	161.2144545056953
57000	-31454.612895914386	157.25211452524334	-31611.86501043963	0.01121260575772328	0.07299975069812846	0.011500982256333659	42.59670580683382	0.3125230703856061	0.31160910449910734	0.13441880246786025	0.24144902264742601	1.0	1.0	-31611.86501043963	0.0	158.31201962138044
58000	-31461.420973678847	158.75415108734734	-31620.175124766196	0.01191760503656617	0.07597065020940898	0.014283736083603171	45.21534933396246	0.3181588618930033	0.31160910449910734	0.12809335796892543	0.24213867563896366	1.0	1.0	-31620.175124766196	0.0	160.1966128640771
59000	-31464.402998155045	160.11860927126588	-31624.52160742631	0.011797197844332263	0.07509237181477464	0.020767203506040197	37.953046674793505	0.3181588618930033	0.3110473297092828	0.136405147819943	0.23438866057777064	1.0	1.0	-31624.52160742631	0.0	161.45501023244023
60000	-31458.968460348937	158.9581672576814	-31617.92662760662	0.012432878888228027	0.07701124239425552	0.014810030739478189	43.58485867806736	0.3181588618930033	0.306172193412852	0.136405147819943	0.23926379687420138	1.0	1.0	-31617.92662760662	0.0	160.334433762895
61000	-31460.225030195586	159.59865587342324	-31619.82368606901	0.011955633862138548	0.0753281967431281	0.015388649124900015	42.19944065200511	0.3116751350885106	0.31312818700914175	0.13593288102814602	0.23926379687420138	1.0	1.0	-31619.82368606901	0.0	160.92391505372606
62000	-31465.382795184487	157.15714923220514	-31622.53994441669	0.012116488248357236	0.07931431504058543	0.01893749302505336	27.622492372682554	0.3214476321055422	0.31312818700914175	0.1299884086734364	0.23543577221187934	1.0	1.0	-31622.53994441669	0.0	157.5798256565736
63000	-31453.789051414155	158.34473487562832	-31612.13378628978	0.012926339857018028	0.07788268459621185	0.01639794234480993	47.734021447990386	0.31440195175291913	0.3052597536355806	0.13703408902605949	0.2433042055854405	1.0	1.0	-31612.13378628978	0.0	160.07791612452948
64000	-31448.516766683962	161.50375593290596	-31610.02052261687	0.01151041730684126	0.07240808982252732	0.016492917560574857	40.157068869370896	0.31440195175291913	0.3081983889052986	0.13193611635805677	0.2454635429837252	1.0	1.0	-31610.02052261687	0.0	162.76242518583194
65000	-31446.02686481612	162.39320442497848	-31608.4200692411	0.013019119788111513	0.07638021767049832	0.012775138012709443	33.58964187543687	0.3143305238236717	0.3065785951836194	0.13362733800898335	0.2454635429837252	1.0	1.0	-31608.4200692411	0.0	162.92030351574658
66000	-31458.1185718489	160.6465351597553	-31618.765107008654	0.01184491597915929	0.0739383658549253	0.01425615684042024	29.983148760535173	0.3134124467474484	0.3065785951836194	0.1303150706163937	0.2496938874525382	1.0	1.0	-31618.765107008654	0.0	160.99110316585526
67000	-31448.412009719555	161.05133261790897	-31609.463342337465	0.012003845096812061	0.07470846735887213	0.017984505061547407	37.400327612812184	0.3122364977884342	0.30542026808940337	0.1326493466696239	0.2496938874525382	1.0	1.0	-31609.463342337465	0.0	162.2045150034623
68000	-31455.508772045403	161.99875975319208	-31617.507531798594	0.011696463926438099	0.07337374319828889	0.014736893478516451	34.131110310514906	0.31692155626545115	0.31586333429908253	0.1326493466696239	0.23456576276584207	1.0	1.0	-31617.507531798594	0.0	162.71051739685208
69000	-31462.191126136193	157.83093910727584	-31620.02206524347	0.011035553423807656	0.07279620344192872	0.020784106390109875	39.30602079778137	0.30804064836626843	0.31586333429908253	0.13277886893040966	0.24331714840423904	1.0	1.0	-31620.02206524347	0.0	159.26267556538008
70000	-31450.031699750398	161.01807065386197	-31611.04977040426	0.012830792388110062	0.07616997801666668	0.015903477870703394	39.23691746087275	0.31339566388517204	0.3154373158799527	0.13277886893040966	0.2383881513044653	1.0	1.0	-31611.04977040426	0.0	162.1773892992018
71000	-31446.799910910737	160.86451013594785	-31607.664421046684	0.012058241184215591	0.0739758861814478	0.019923180274373422	36.51943904214821	0.31339566388517204	0.3170046715926623	0.1313392942804021	0.23826037024176325	1.0	1.0	-31607.664421046684	0.0	162.05642111877114
72000	-31458.761529389987	158.392409229363	-31617.15393861935	0.011816043845993614	0.07571132581209553	0.017033046728460635	44.98494654236915	0.3154607191665393	0.3170046715926623	0.1313392942804021	0.236195314960396	1.0	1.0	-31617.15393861935	0.0	159.99661229325622
73000	-31451.133159393823	160.2421917495876	-31611.37535114341	0.012554439202839555	0.07675842746612524	0.015536086310022049	41.36040878024758	0.3194600716425493	0.3134639150450219	0.13088069835203253	0.236195314960396	1.0	1.0	-31611.37535114341	0.0	161.52178421194535
74000	-31465.10072436044	160.21200724919834	-31625.31273160964	0.011395413437275707	0.07426899859752437	0.020302940524048452	29.41718724041225	0.3194600716425493	0.3122167406051729	0.13088069835203253	0.23744248940024504	1.0	1.0	-31625.31273160964	0.0	160.86193350641673
75000	-31464.587596620753	161.02984380821846	-31625.61744042897	0.011622395342611733	0.07293647984537596	0.015157788069345764	40.065450379964396	0.3172967421681578	0.3122167406051729	0.13096296980705388	0.23952354741961523	1.0	1.0	-31625.61744042897	0.0	162.19787761979427
76000	-31463.46264984909	157.3973415912321	-31620.859991440324	0.01165178377129571	0.07776748569316792	0.01742213862981345	36.18847140337939	0.3103945888896079	0.3122167406051729	0.13548046579179482	0.24190820471342417	1.0	1.0	-31620.859991440324	0.0	158.43089618237707
77000	-31451.432622454566	161.41039290926068	-31612.843015363826	0.011381388034016098	0.07304989616128037	0.019231535625527207	36.69518485828501	0.3103945888896079	0.3162583174051761	0.13548046579179482	0.23786662791342097	1.0	1.0	-31612.843015363826	0.0	162.57976162565862
78000	-31447.166813633958	159.46358975712283	-31606.630403391082	0.012103487634775504	0.07628839908595154	0.015393724075198345	35.05307644696092	0.3103945888896079	0.3149556284143469	0.13548046579179482	0.23916931690425025	1.0	1.0	-31606.630403391082	0.0	160.28899648939952
79000	-31454.905445054475	160.2402748649923	-31615.145719919467	0.012607297803611238	0.07587300585831795	0.01932362714962181	29.130318199337804	0.3173910759903509	0.3118546723657663	0.1315849347396324	0.23916931690425025	1.0	1.0	-31615.145719919467	0.0	160.81605839772388
80000	-31454.708880358125	162.23614372024252	-31616.945024078366	0.011875192976085937	0.07189880106645379	0.01900969270684028	41.57930882546518	0.3110674844929941	0.3118546723657663	0.13298617950302968	0.24409166363820975	1.0	1.0	-31616.945024078366	0.0	163.7320039134159
81000	-31456.979488522455	162.7874011507248	-31619.76688967318	0.01214396129274203	0.0748178184934127	0.014356506525446186	41.57930882546518	0.3110674844929941	0.3167541489824524	0.13298617950302968	0.23919218702152364	1.0	1.0	-31619.76688967318	0.0	164.00251560819575
82000	-31454.574131834004	156.2228572592757	-31610.79698909328	0.012875671736843036	0.08019361966341244	0.015549406667834997	36.41006027522057	0.31735327714194655	0.31073814129871863	0.13298617950302968	0.23892240205630494	1.0	1.0	-31610.79698909328	0.0	157.15892297371553
83000	-31453.636151350507	162.17888987713002	-31615.815041227637	0.011592732870428309	0.07256915239140727	0.014816013947613999	37.123949635087854	0.3170904484562619	0.31073814129871863	0.13298617950302968	0.23918523074198958	1.0	1.0	-31615.815041227637	0.0	163.1184257029617
84000	-31454.3294547769	159.10767197850782	-31613.43712675541	0.01158807174606562	0.07424431047260086	0.015260978062074505	37.123949635087854	0.3170904484562619	0.31073814129871863	0.13298617950302968	0.23918523074198958	1.0	1.0	-31613.43712675541	0.0	160.07679830203958
85000	-31459.072572613968	159.07650082282655	-31618.149073436794	0.01210983230011029	0.07559630008281219	0.01756498363154718	33.714035495721625	0.31595860637693435	0.31186998337804617	0.13298617950302968	0.23918523074198958	1.0	1.0	-31618.149073436794	0.0	159.93165521618053
86000	-31458.927230800447	163.2104948672725	-31622.13772566772	0.012909390925357223	0.07604792297199857	0.014371006165583951	33.012514513819504	0.31071181822163335	0.3161100717045915	0.12984600241914343	0.24333210765463154	1.0	1.0	-31622.13772566772	0.0	163.8101834861526
